gene_id,mean_cpm_ground,mean_cpm_flight,n_ground,n_flight,log2fc_flight_vs_ground
AT5G02565,63.3044067097758,248.61161032584778,6,6,1.9566955283033267
AT5G03355,1.7520848618451943,9.578233648482621,6,6,1.9425018845827244
AT1G10550,0.26794534506321965,3.559454952888466,6,6,1.8463688125362496
AT3G50060,5.225138321634486,21.33261006106893,6,6,1.8429740728288202
AT1G24170,7.901833139183388,30.65423564768437,6,6,1.8302241958459184
AT1G57680,22.491579778414252,81.03531098145449,6,6,1.8041012958416571
AT4G02540,6.718562624213562,25.769773463318092,6,6,1.7942008160946512
AT2G42870,3.2950019539785464,13.541695776490036,6,6,1.759464825796744
AT1G02640,33.615877746953366,115.80231961147172,6,6,1.7545630895840503
AT1G61100,19.032415074306346,64.6218499427988,6,6,1.7118399048584423
AT1G57990,9.405729298936501,32.87073372787412,6,6,1.7026611579278335
AT1G09687,140.26938271082474,458.6437492439614,6,6,1.7020672968376622
AT5G54380,18.865083390255855,63.41951456091089,6,6,1.6972629395743049
AT4G16563,2.559195138353226,10.537476101983367,6,6,1.6967047214590376
AT5G52640,35.92623189482929,118.09540901729044,6,6,1.689399843532133
AT2G32120,6.724545465822458,23.460144618574194,6,6,1.6629109853485466
AT2G44500,9.88442718286331,33.3290953473058,6,6,1.6571663548808142
AT2G25770,0.6865214597694629,4.226750819077073,6,6,1.6318637059449128
AT3G46230,0.3338852132686105,3.118496035587635,6,6,1.6264830784355921
AT1G23030,14.461874746679035,46.393783067820785,6,6,1.6159825682925317
AT1G15520,0.06237146745797365,2.2546473207891156,6,6,1.6152129136604712
AT5G51440,3.5878070543730636,12.953909119165486,6,6,1.6047927191096991
AT4G37260,8.048037653222107,26.121645994820224,6,6,1.583767899143891
AT4G13340,38.915090384040724,118.12079150912324,6,6,1.5774190621377293
AT1G36060,11.8946132678812,37.368987263269474,6,6,1.5731721811690857
AT4G39070,2.478524850549872,9.345006360312267,6,6,1.5723869997405597
AT3G06345,287.28652510873565,847.5069657923432,6,6,1.5574230986325184
AT3G30775,50.52785271871752,149.58846165196516,6,6,1.5471868539430718
AT5G05440,30.623325221030978,90.99008511122263,6,6,1.5404892964304735
AT1G17870,2.4830781781659685,9.103244409533017,6,6,1.5363838936749064
AT4G31800,2.714554525760627,9.741617670849688,6,6,1.5319501687001675
AT3G09350,13.172103685968487,39.92675550781093,6,6,1.5299903751759152
AT1G15125,2.7449763599736126,9.787100273054401,6,6,1.5262785830004775
AT5G25450,2.3584143278408507,8.636785440564642,6,6,1.5207717577285762
AT2G34770,11.390809413735274,34.52051913266735,6,6,1.5193822340812608
AT1G22330,3.5302769360593174,11.882268769483547,6,6,1.507715546941584
AT5G14450,2.3678343786943956,8.555472095203852,6,6,1.5045059602130562
AT1G53540,0.3264212368501009,2.7551052010553865,6,6,1.5013143154932935
AT2G42580,7.915278396770733,24.18280705708753,6,6,1.4980873505997176
AT2G28120,7.422257508073109,22.478060962185804,6,6,1.479034370845948
AT4G21320,3.681809869376718,12.01000461733809,6,6,1.4744832218876793
AT1G21550,3.8258309603540224,12.344541712466258,6,6,1.467400473595833
AT1G24530,4.219004278895035,13.405365380794938,6,6,1.4647597638989178
AT3G62570,1.7711865132273428,6.633440590292682,6,6,1.461829649935795
AT3G58620,4.0749984713663325,12.858153391202245,6,6,1.4492557372833315
AT4G29310,6.571488198650637,19.572797292736723,6,6,1.4420891718900868
AT2G08760,2.24708595490756,7.806134819914455,6,6,1.4393633564903292
AT5G44260,14.372062709155342,40.570761654752744,6,6,1.4352584142088483
AT4G31398,1.001906838693946,4.401700308185611,6,6,1.4320387618131338
AT2G30930,12.865236685216713,36.19688215638961,6,6,1.4237094556885814
AT2G19800,15.912476640099756,44.34744650485754,6,6,1.4229333739860548
AT4G30140,1.2021539851224505,4.903384144879392,6,6,1.4226268713031611
AT5G25240,0.8091694032952498,3.8498277641506604,6,6,1.4226060102112652
AT5G66200,11.03793101627438,31.15352046956167,6,6,1.4173892515428703
AT5G61310,238.49384677241605,638.5722676474074,6,6,1.4171187939887637
AT5G08150,0.549324521630825,3.0941571915973545,6,6,1.4019271316517683
AT3G41761,64.0054938816029,170.17860261806103,6,6,1.3968688191551157
AT5G22940,1.6769472541240356,6.03864405657378,6,6,1.3947088181859533
AT1G03070,0.41473138441304463,2.7026509708471234,6,6,1.3880304067524487
AT4G21850,1.1048256207113847,4.495332119401902,6,6,1.3845059607105283
AT1G13700,3.610475404350941,10.98138127819585,6,6,1.3778068139447304
AT1G11380,3.7551402874226008,11.30068528336824,6,6,1.3711788821721123
AT1G23480,5.999126555641361,17.095543408631176,6,6,1.3703876327754443
AT2G35470,3.4911800871627796,10.493139273416,6,6,1.3556064367050005
AT5G35320,10.318298374883591,27.9040844130994,6,6,1.3526162976124443
AT1G12990,8.253615905422508,22.62793966464631,6,6,1.3524047104938817
AT1G51940,11.116710151066021,29.824939554972378,6,6,1.3471000246602811
AT2G37025,2.9967146617059526,9.103680311586215,6,6,1.3379944140355793
AT3G62720,3.978073128894607,11.562914653615037,6,6,1.3355118858385018
AT1G20090,11.969930715742779,31.669428009801976,6,6,1.33277042282354
AT5G20250,470.1310514248703,1180.6207824607807,6,6,1.3265667799357543
AT1G79700,11.033918862391479,29.153989339156386,6,6,1.3252423470244825
AT2G31010,2.0238680610342787,6.571283384963067,6,6,1.3241426752187113
AT4G34760,11.432700774581205,30.05782984961318,6,6,1.3208172963668536
AT4G30440,32.137385188490875,81.76787747923173,6,6,1.3206111944656882
AT2G41100,61.45871659341582,154.936064033964,6,6,1.3199797950220495
AT3G05727,8.281303236246577,22.15611107227961,6,6,1.318993680799105
AT4G32790,3.2658961674373495,9.63781268439829,6,6,1.3182807828408487
AT1G02920,0.973522475373616,3.9150406045634445,6,6,1.3164303857401978
AT4G32800,0.35324548503760084,2.3677855519489515,6,6,1.315376701218588
AT1G15670,11.086597068382213,29.064277527982995,6,6,1.314642172762427
AT5G06165,5.656438393208327,15.554154637973113,6,6,1.3143709816374778
AT3G62420,18.293150620436773,46.94835543483162,6,6,1.3133925751747526
AT2G04965,106.54947341078082,265.50979563825257,6,6,1.3091880996168044
AT2G01008,37.43428326715149,93.98942152424627,6,6,1.3053730920278983
AT2G16586,31.89446675609874,80.05841899512785,6,6,1.301117110840126
AT2G46780,2.866243224276077,8.422566178843136,6,6,1.2851876226653702
AT5G01810,8.450459411530206,21.99626122654735,6,6,1.282942954956531
AT4G22490,3.621300261421327,10.239134359871148,6,6,1.2821601887972969
AT2G40330,3.176514626171633,9.156581403382985,6,6,1.282043492613775
AT2G01010,852.444041693139,2071.486344589413,6,6,1.279994128609533
AT3G45970,1.6184107939108754,5.330168201313151,6,6,1.2735523798137893
AT1G66160,2.3602134989203405,7.123078211311374,6,6,1.2734736342506912
AT1G59860,1.1068081889340917,4.091749037876813,6,6,1.2731023412253901
AT1G11260,204.65454227337273,493.72336093434245,6,6,1.2663990885826384
AT3G63052,9.829470279026959,25.007904413249737,6,6,1.2639874832331703
AT3G04720,3.1602613710315954,8.929020751692194,6,6,1.254977269734334
AT1G02660,21.01287971789802,51.46252133345803,6,6,1.2529392542912539
AT1G12710,3.493481457302487,9.677199213262158,6,6,1.248627702623597
AT1G03870,21.240234363975848,51.512456915474445,6,6,1.2394877060070055
AT4G31405,1.9448923629326982,5.952082596121021,6,6,1.2392303186850657
AT3G06355,97.49520035052488,231.45330336162928,6,6,1.2388155987594338
AT1G72430,19.853798493131677,48.07740752921024,6,6,1.2347488492292633
AT1G10120,7.287475394729754,18.4453890460833,6,6,1.2304235121974807
AT5G61590,18.910820276420296,45.694347335795165,6,6,1.2296952548448852
AT5G42200,3.2127983547281302,8.872407544784146,6,6,1.228623088827727
AT4G02130,7.710051838097737,19.287985857036166,6,6,1.2198724346737373
AT3G44570,1.8024121408274423,5.506306288506793,6,6,1.2151695963427314
AT4G31408,3.4405068045221885,9.305944317824087,6,6,1.214680453910777
AT5G43270,11.163681407229404,27.192825116755085,6,6,1.2127481184939142
AT2G20560,9.981499636579029,24.404126087015822,6,6,1.209987753028536
AT2G23100,1.820182380708604,5.5134420925754055,6,6,1.2076316868243249
AT1G02930,2.083378487758325,6.10567420540012,6,6,1.2044595501741278
AT1G22882,3.963075734749525,10.410787201021241,6,6,1.201091947977678
AT4G17490,3.169638014803757,8.551714637148807,6,6,1.1958375937167738
AT3G08970,2.097861699600603,6.086435288582435,6,6,1.1937873484568806
AT3G60320,21.901391287470457,51.3504585009434,6,6,1.1927669262961966
AT2G39180,1.5393511819570616,4.797374840611816,6,6,1.1909398412495018
AT5G10695,1.1048516726823279,3.799984520923012,6,6,1.1893111821753353
AT1G17345,0.2751479899247999,1.8936496219205392,6,6,1.1822255517155456
AT4G38400,1.2140344508726546,4.017260942233491,6,6,1.1802223020861602
AT2G23290,1.1445610311104082,3.8590487432169804,6,6,1.1799915312495217
AT5G44680,18.064845870563822,42.168662625130345,6,6,1.1790695308084973
AT3G06435,3.4690018714609914,9.094338625850428,6,6,1.1755218353796828
AT4G12400,14.65547743475392,34.16822690432705,6,6,1.167605093589057
AT1G59710,3.5655387612449236,9.21521340939138,6,6,1.1618623220769444
AT1G17060,1.189755648453768,3.886258645014431,6,6,1.1579603413717092
AT5G40100,0.7222102613437674,2.8355084823119294,6,6,1.1551565625013585
AT4G37520,4.902959444075089,12.130344976763544,6,6,1.1533944860248753
AT3G10985,23.53386540962371,53.246608422464476,6,6,1.1447583867299171
AT4G35470,20.09221753373237,45.60641774287052,6,6,1.1438178477935284
AT2G41640,5.070470575763357,12.407861480562602,6,6,1.1431988874839536
AT1G22400,4.001495147485576,10.006971378040204,6,6,1.1379862150319575
AT3G02550,2.767706284286127,7.277071133570252,6,6,1.135433853614795
AT4G12420,52.91567729249859,116.62533214655606,6,6,1.125422059084018
AT2G36050,2.078319887158836,5.713756127357338,6,6,1.1249769742932512
AT2G29300,7.99198443622612,18.58020786194292,6,6,1.122684636974404
AT1G49700,54.745696300711266,119.83007123009845,6,6,1.1160472108682822
AT3G58120,12.743424501649946,28.772749685929025,6,6,1.1152509381831002
AT2G01020,40.35876272450992,88.58066968728495,6,6,1.1149944244394083
AT4G28190,1.636771853723712,4.7072008685323,6,6,1.1140105928317763
AT1G72660,0.4870491136475039,2.217353855205318,6,6,1.113422320166782
AT3G23550,0.451976446863872,2.1339730358999853,6,6,1.109974716248764
AT3G07470,18.044520383262228,40.104633241411456,6,6,1.1099250655388997
AT3G43850,3.013309989618809,7.623082156276458,6,6,1.1034110305781581
AT3G22886,0.773939585445491,2.8076893054588083,6,6,1.1019588874009099
AT4G01330,16.8454441742479,37.28933070883674,6,6,1.1013866317321976
AT5G37710,8.221179113147391,18.747906303207177,6,6,1.0986765600028212
AT2G03855,18.07462189912928,39.705143129498516,6,6,1.0935566317943548
AT1G22530,25.036706374670903,54.49610610871138,6,6,1.0918395880124137
AT5G08330,10.726084247315741,23.992281258069806,6,6,1.0917612673993577
AT2G30600,105.37643642512519,225.71842502730158,6,6,1.0917230281759311
AT5G37670,0.7881397860792506,2.7993811256142678,6,6,1.0873049174786011
AT3G11410,19.391509865436486,42.214261534916204,6,6,1.0835389060242309
AT1G52560,0.06692530437781358,1.2581214928424889,6,6,1.0816639325932995
AT1G70290,111.86781659143662,236.93175084727451,6,6,1.0759136342056626
AT1G52750,1.2759000474375861,3.783372067288033,6,6,1.0715908144997557
AT1G30070,7.006696071784223,15.804885049577086,6,6,1.0696017254910726
AT5G61160,0.17179533438382402,1.4569564093585352,6,6,1.0681516511900653
AT4G37240,0.4481397172160992,2.034535456723702,6,6,1.067274876693324
AT1G27460,5.607096044505187,12.83373689593788,6,6,1.0661027013401878
AT5G17640,6.188339104246588,14.003361001721919,6,6,1.061555350974784
AT5G64110,2.0767177054021575,5.4132933407657875,6,6,1.0596733170418635
AT5G27920,4.328926416002507,10.098449223028222,6,6,1.0584412870692461
AT4G03110,10.099411592801248,22.100305644482457,6,6,1.0574287425584088
AT3G16660,12.322219217459528,26.722852814177525,6,6,1.057241298531408
AT5G52882,22.121616454691363,47.09329503739014,6,6,1.056593512031495
AT5G23210,24.844047760143823,52.687760975376484,6,6,1.0547611929104397
AT5G64310,1.871813355842792,4.964274755819994,6,6,1.0543847307402177
AT2G34510,11.4386427380515,24.808428176238294,6,6,1.0530132067895495
AT2G46330,9.533161751041403,20.798481343177176,6,6,1.0492890720408192
AT2G01860,7.346659523608366,16.254444867627424,6,6,1.0476972313709048
AT1G02380,0.782123122944887,2.6823145896505363,6,6,1.0470158722058067
AT5G37770,3.898322771772783,9.115079816271406,6,6,1.0461479563954188
AT1G63260,2.865256768174928,6.980545027238395,6,6,1.045923022677254
AT4G19530,30.557084312106767,63.944100357437016,6,6,1.0412345595091266
AT1G22190,24.988738062373887,52.293668160283374,6,6,1.0360775536233786
AT1G73830,27.036616102987143,56.460779546557625,6,6,1.0352653325777006
AT1G28330,75.55417510664678,155.71374276695045,6,6,1.0335787336547007
AT4G17460,17.280147122587618,36.32852920861955,6,6,1.0300009841817745
AT5G39580,2.7733295079312934,6.703368843738443,6,6,1.029651414680909
AT3G04210,1.2328047405516165,3.5412646730835697,6,6,1.0242370295178405
AT1G03457,2.39620670901685,5.904976950011293,6,6,1.0237123278019065
AT5G57550,0.5809833054698318,2.2074097647430424,6,6,1.0205865444939586
AT3G50330,0.6751307754620628,2.396994768944449,6,6,1.019985267154327
AT2G31730,1.1907486291406983,3.437622585072805,6,6,1.0183630170003932
AT1G49032,12.501534196819756,26.284398343265106,6,6,1.0149528788480944
AT1G14330,4.777029861785729,10.65384267033128,6,6,1.0124058820204453
AT3G55430,9.815187999671759,20.78953630415997,6,6,1.0105767514825938
AT2G27500,13.073741384233777,27.28849888788609,6,6,1.007209715277304
AT5G45110,9.240692460643784,19.572191487003963,6,6,1.0063822159797722
AT3G51910,4.301402287558407,9.6335978044313,6,6,1.0041838791304292
AT3G05490,8.865239353592855,18.71442112098669,6,6,0.9988253892716876
AT4G36670,6.4812477592908655,13.924652914336567,6,6,0.9963465656967913
AT1G78260,2.2723122255559174,5.528033603041774,6,6,0.9963380749367863
AT5G37540,1.2924079313640764,3.5673064207949268,6,6,0.9944797905703436
AT3G11700,20.852237804329075,42.533647602593796,6,6,0.994349877711073
AT3G01845,2.8432175904486936,6.634923933579112,6,6,0.9902991241825029
AT1G06475,0.2981291842402548,1.577615038413886,6,6,0.9896028549100796
AT1G22570,4.026625520751452,8.947303340022795,6,6,0.9847152583549754
AT5G10550,18.931403175568548,38.37323368931478,6,6,0.9821719248177498
AT4G34750,3.122719091415911,7.1248943026596905,6,6,0.978752880968906
AT5G49450,41.25345866511038,82.27039222543942,6,6,0.9787341811372621
AT5G45340,1.2572291449913606,3.4457315905217882,6,6,0.9778679661204944
AT3G56880,5.097505551246141,11.0036839038197,6,6,0.9771861620967885
AT5G60270,9.896370356333472,20.427319565617875,6,6,0.9756037434484622
AT3G01835,1.926081101876709,4.750169346677083,6,6,0.974634688048249
AT3G13000,8.263343093137781,17.20149276965041,6,6,0.9744519220334189
AT4G21680,0.17088646728642876,1.2983126199792971,6,6,0.9729738543849292
AT4G14580,2.404293191132332,5.6748531494326215,6,6,0.9713808040860492
AT1G55330,10.666649473458284,21.842943421963202,6,6,0.9693582655700799
AT1G32170,6.447079971726843,13.569751782671132,6,6,0.968229543791675
AT1G12450,3.438756368246601,7.678255354975023,6,6,0.9672495125635759
AT4G16141,6.9815863060902545,14.599119992903425,6,6,0.9667172338215735
AT2G37030,0.9331811861420659,2.7777307890809677,6,6,0.9665430356544031
AT3G59068,4.71943820405042,10.176579237781423,6,6,0.9665333476476127
AT3G29670,2.3397977114513484,5.5236252621242015,6,6,0.9659131888155823
AT3G61060,40.884903975242,80.64181281029924,6,6,0.9628778509372339
AT4G27670,0.2341334123664934,1.3969908770267008,6,6,0.9577260568582996
AT5G15350,12.360342650771159,24.933643997488673,6,6,0.956867928040739
AT4G29780,1.4940361715383792,3.835369465107632,6,6,0.955143739575753
AT1G08115,1.5762960386910834,3.9656226698248567,6,6,0.946676256347637
AT3G02140,3.101182696790628,6.904649298224302,6,6,0.9466614433192073
AT5G05435,2.659175323006634,6.043324858662128,6,6,0.9447380840092954
AT4G03390,13.19644453963093,26.289981785742594,6,6,0.9428417757336128
AT1G67265,1.3051205108040504,3.427227291980499,6,6,0.9415612665295532
AT3G16050,4.4657098259723105,9.491825572044235,6,6,0.9407849534625192
AT5G35750,19.135358729529788,37.572515172521186,6,6,0.9378420464739179
AT4G24570,1.3405342446140782,3.4801396834804046,6,6,0.9367058404386317
AT4G20260,31.46291465128432,61.104703176893196,6,6,0.9359099909179712
AT1G61667,1.1634949902661682,3.1387248402155454,6,6,0.935822555243977
AT2G18700,85.95766796645061,165.29715169954315,6,6,0.9353783029240661
AT4G15420,9.360079076184165,18.8033364847915,6,6,0.9347085025656293
AT3G23880,21.858650739447853,42.6857629002096,6,6,0.934422935812846
AT5G49360,575.5971388782067,1100.6309820827425,6,6,0.9340054560731608
AT1G68580,25.54385218786055,49.632193930336705,6,6,0.9316772410083878
AT3G29370,1.3289959564736928,3.441721731207505,6,6,0.9314108777285223
AT4G35320,2.950161509465397,6.526629312384238,6,6,0.9300922785920924
AT1G30820,26.136664644629164,50.6950321684055,6,6,0.9297822352623981
AT3G28180,10.787261759139994,21.435635834879548,6,6,0.9285634593035759
AT4G12690,4.311051790396135,9.098478178583214,6,6,0.9270683949995865
AT3G47340,241.89700712521343,459.8994728015378,6,6,0.9241074036515298
AT2G01850,64.76022372546603,123.74615769769976,6,6,0.9237082674537436
AT1G03300,2.024450015375997,4.735405570167289,6,6,0.9232226900713628
AT5G56100,14.520541148119301,28.410971117162678,6,6,0.9221755609403477
AT5G03120,1.017273050324472,2.8187649789295577,6,6,0.9206997590250208
AT5G61440,13.041599910277911,25.56013435536048,6,6,0.9195551178782353
AT3G27960,2.326432746976018,5.291650499903257,6,6,0.9194626655688976
AT5G26740,15.235772808449397,29.70124180351606,6,6,0.9191209536215426
AT1G10070,31.23151703495671,59.871126842856135,6,6,0.9172859800910124
AT1G25230,15.786217522139538,30.68198803281876,6,6,0.9163856857983782
AT2G04955,1.730898788373044,4.152486898903985,6,6,0.9158930850365358
AT5G64660,1.7750210988941593,4.234543454203648,6,6,0.9155649733090101
AT1G63860,2.58316282793114,5.746890861892736,6,6,0.9129892201754115
AT2G25140,12.01358060371337,23.455695131094902,6,6,0.9101525075500814
AT5G11070,28.79408772331155,54.89658980927765,6,6,0.9077341947924394
AT4G14140,1.8836183740361394,4.402339395544701,6,6,0.9057040312999551
AT4G19520,20.20448613525345,38.67954603720715,6,6,0.9040259989303918
AT3G13530,15.645058703183016,30.127436855664012,6,6,0.903092826503864
AT3G19850,13.725981006950121,26.525204200396974,6,6,0.902389520819986
AT5G23280,12.01256638471819,23.309461253538036,6,6,0.9016123971272837
AT1G31173,1.8029179974364766,4.233115678646819,6,6,0.9007406129526262
AT5G38940,0.620022636955069,2.017468307175233,6,6,0.8973246458982063
AT3G05320,1.0520415241711094,2.821406319559596,6,6,0.8970437386672445
AT2G30590,10.498339000976758,20.406223354026263,6,6,0.8966048162302603
AT5G57760,5.1994123695761845,10.500594688781275,6,6,0.8915050871913187
AT3G23750,22.84115143215753,43.20373752589976,6,6,0.890714444023093
AT3G09640,0.17455246700485852,1.1755160558681113,6,6,0.889246504713041
AT2G35710,0.6449358725905844,2.045560687913038,6,6,0.8886765108752236
AT2G38310,37.39651753817447,70.02924948899273,6,6,0.887437773277578
AT2G13610,4.68902142376547,9.521479862369867,6,6,0.8870852171155812
AT3G13310,3.129979281434332,6.629780667749942,6,6,0.885507040501065
AT5G24010,4.830161629294744,9.75706792557222,6,6,0.8836771084921291
AT4G22517,0.7684428767196612,2.2604630474616547,6,6,0.8825972503671178
AT2G16250,5.380973774646662,10.762386735716774,6,6,0.8823323210180479
AT4G27450,64.37139777972492,119.45338633137554,6,6,0.8817435024252133
AT2G39870,15.212284062367624,28.86090165388626,6,6,0.8811703697021686
AT3G57450,6.4583617676830665,12.72443014123069,6,6,0.8798155658139469
AT3G44260,3.7077675397208467,7.647923809951643,6,6,0.8773107279799349
AT2G04040,0.6150742010891014,1.959131047071714,6,6,0.8735731407053458
AT1G60060,1.5520411144936777,3.6729427005938433,6,6,0.872679775316289
AT2G32800,13.503436831786765,25.528301150603564,6,6,0.8711374781279998
AT1G75840,10.742820142681067,20.475981159021106,6,6,0.8709451182259152
AT3G12110,3.8088492722635423,7.793092874065867,6,6,0.8706789994674472
AT3G06080,36.05179643607557,66.7297374657977,6,6,0.8702459110832179
AT3G06770,6.310173671813703,12.359052752446642,6,6,0.8698401279671869
AT3G49790,60.10835285673139,110.59016093377456,6,6,0.8687683286805498
AT1G33790,18.507857299575953,34.62206593550333,6,6,0.8687158651555994
AT4G09030,1.575982617695627,3.698769728411874,6,6,0.8671602092106929
AT4G01250,1.8995241900412783,4.282705733020622,6,6,0.865460874096596
AT1G67360,4.236346027255944,8.533274218893945,6,6,0.8644113589147623
AT4G08930,6.642968630613335,12.909489223284607,6,6,0.8638644288290743
AT1G74670,31.62784969612315,58.35690416577847,6,6,0.8633119370669163
AT2G42030,7.553451013307914,14.548390388462336,6,6,0.862186717672537
AT2G43820,27.967780979337903,51.615741723662275,6,6,0.8610453196192285
AT5G17980,1.0695592731315033,2.7538122718204883,6,6,0.8590329341722689
AT5G11740,41.48342495836464,76.03774823842241,6,6,0.8586654557667253
AT1G08630,39.64696565666771,72.69931494153133,6,6,0.8585035516206915
AT1G02620,1.0061981602186556,2.635728588445859,6,6,0.8577803908656765
AT3G57800,24.27016669688166,44.73713859204418,6,6,0.8559309294721996
AT1G08930,65.59800263403832,119.46448170381234,6,6,0.8550570237347368
AT1G76600,2.3430684461501445,5.046672094806963,6,6,0.854968452082823
AT3G53800,10.628399181679917,20.022307113528118,6,6,0.8542685054388807
AT5G41750,1.2944471006412732,3.142587058104351,6,6,0.852385471326206
AT4G19420,33.82166862318119,61.79175060094554,6,6,0.8505896971535685
AT4G37220,4.815793045043578,9.486941452006938,6,6,0.8505461359272054
AT3G60200,3.4337096550163135,6.991672840179654,6,6,0.849983226609539
AT3G59080,3.976025011384141,7.959934844758521,6,6,0.8484945042510799
AT5G19340,3.2544830565201806,6.638954516089946,6,6,0.8443913543481694
AT2G19810,19.68927638025702,36.14766999812631,6,6,0.8443885369210914
AT5G19190,68.55887613077455,123.8651780708848,6,6,0.8440646715059895
AT2G46685,0.6174342830326673,1.901196052806224,6,6,0.8429406950140023
AT2G42170,5.107952769432071,9.928310036836963,6,6,0.8393095072127716
AT1G80630,5.828136752282243,11.180767138263656,6,6,0.8350411385579102
AT5G55930,1.9789056205441986,4.300876900371804,6,6,0.8314486220191862
AT2G25735,1.3637531049339053,3.2054242796344017,6,6,0.8311720061532356
AT1G18620,32.841366209576044,59.20599931372761,6,6,0.8311194409126277
AT1G18570,4.1886897173510125,8.230963093846539,6,6,0.8311109108204915
AT5G56870,162.83660291599628,290.40559200233105,6,6,0.8307708555570787
AT3G04070,3.2321061139763216,6.518256621145213,6,6,0.8290223584161633
AT1G11080,1.7337231103887083,3.851477305193878,6,6,0.8275569992465086
AT3G25500,12.715100271244587,23.334001113864133,6,6,0.827208384875886
AT4G23550,1.0109459167506056,2.566903753089223,6,6,0.8267980059253014
AT1G68020,13.160199062285622,24.084842961654903,6,6,0.8249743596561186
AT4G26288,9.839860867897249,18.17964844612276,6,6,0.8232300371926293
AT5G49690,4.967696993239951,9.558509842625087,6,6,0.8231600462828939
AT4G36730,18.113298962020586,32.797992447088845,6,6,0.8223607455379375
AT1G77640,0.1601602463904838,1.0508218696277405,6,6,0.8218780971488258
AT2G42380,7.609317016800714,14.218338148563005,6,6,0.8218401270417741
AT1G72180,19.772873765460066,35.69521081677008,6,6,0.8208909700132537
AT5G22920,138.8285154237532,245.83699226814795,6,6,0.8199000189052876
AT5G47830,3.390704637027041,6.750344750512201,6,6,0.8198079981710822
AT1G78270,1.4443302416199657,3.311008231028385,6,6,0.8185861031992576
AT2G36420,3.7048784694023618,7.295718668781551,6,6,0.8182095116003543
AT5G64260,27.2934185963549,48.85380780165328,6,6,0.8172371978070709
AT1G18740,5.979756676826407,11.297794074555766,6,6,0.8171509060913356
AT4G29950,52.88340089418767,93.90313589196928,6,6,0.8166148485907172
AT3G05150,1.5889366623191634,3.5584752107509927,6,6,0.8161916596441523
AT5G40090,0.25456110232410195,1.2076711632799528,6,6,0.8153425583282348
AT1G67910,2.1433565431423776,4.526430403348382,6,6,0.8140420021664665
AT1G26920,19.746842470333764,35.42300474859481,6,6,0.8119581589519623
AT5G56750,13.588261316983278,24.60673566703976,6,6,0.811715402902179
AT3G14090,8.28984479394001,15.301296125311202,6,6,0.8112602797996936
AT1G66150,49.0691863240507,86.85652202608281,6,6,0.811226378300073
AT4G17250,12.657857533988336,22.953730545708307,6,6,0.8105191680335174
AT3G06070,22.803107525779655,40.728654399007446,6,6,0.8098884680668801
