ecotype,Compactness_mean,Compactness_std,Compactness_count,Roundness_mean,Roundness_std,Roundness_count,Excentricity_mean,Excentricity_std,Excentricity_count,Area_mean,Area_std,Area_count,Paxratio_mean,Paxratio_std,Paxratio_count
Col-0,0.6636511666666666,0.06522347776037547,60,88.22228333333332,33.03846382939887,60,0.057717979999999995,0.052842179351629354,60,269.80988333333335,251.62272904308116,60,1.5972133333333334,0.39660897767844494,60
EDi-0,0.6517451666666666,0.05517605902746462,60,104.31536666666666,43.29374863706904,60,0.05472309266666667,0.0672782987349703,60,479.03968333333336,400.4246544987675,60,1.5560100000000001,0.5108166909594006,60
Ler-0,0.761683,0.04793716053688393,60,55.603550000000006,16.39111498924579,60,0.07550320666666667,0.07043776365194644,60,339.2928166666667,259.9951872510558,60,1.7272666666666665,0.5299134974712948,60
Tsu-0,0.6105506666666667,0.05788122753745757,60,112.83883333333333,42.021494842345994,60,0.04024478383333333,0.041682301775765936,60,395.51191666666665,369.44780210435505,60,1.4734516666666666,0.31693991169351604,60
WS-0,0.6728701666666667,0.04521181353388293,60,90.65733333333333,29.12876278721985,60,0.0546770175,0.07660590164478383,60,420.9182333333334,350.2103712769578,60,1.5558666666666667,0.5908178031315368,60
