gene_id,mean_cpm_ground,mean_cpm_flight,n_ground,n_flight,log2fc_flight_vs_ground
AT2G40910,0.00991106460546503,0.0425305663267887,18,18,0.04586143208837012
AT2G24550,323.06240570880163,333.5265593496802,18,18,0.04584909236937428
AT2G27750,0.029563698300856082,0.06280291759820386,18,18,0.04584100227617126
AT2G15128,0.5864559267825746,0.6376635839318061,18,18,0.04583158023827467
AT1G04420,7.974728162582425,8.264221137517913,18,18,0.04580144945013674
AT1G75760,46.71180584118122,48.25066729290343,18,18,0.045796979817252684
AT5G03630,280.40916176677297,289.4843945495252,18,18,0.045791362215122276
AT1G68070,39.32553285875594,40.62574743967766,18,18,0.045782580539764285
AT2G48100,105.58364953975632,109.01243335083554,18,18,0.04568044452274139
AT4G14160,54.49944142899014,56.28477414081348,18,18,0.0456784809032745
AT5G62700,479.5076323463193,494.96272084264285,18,18,0.045672337329002145
AT1G62421,0.0460681498562828,0.07971143457359803,18,18,0.045668942709410035
AT1G18670,4.696284378202779,4.879408674612311,18,18,0.04564988993226429
AT5G57260,0.03424556703302051,0.067481528281897,18,18,0.04563233171314364
AT5G18370,3.323544325215556,3.4623783891652433,18,18,0.04559837270780356
AT3G07700,5.650430646475557,5.863962334832317,18,18,0.04559387135639619
AT1G08317,0.0280785101168561,0.06108561862870881,18,18,0.04559063009897829
AT4G24900,11.749004925548153,12.158165386444834,18,18,0.04557370387748443
AT5G05110,16.919247317348887,17.494142342143725,18,18,0.045558358156905926
AT1G27600,36.80394218159671,38.016490113683204,18,18,0.045547314296489325
AT2G09905,0.0,0.032051687242633325,18,18,0.04551522566553867
AT1G09460,174.7640144802813,180.39661941760545,18,18,0.04550784280304718
AT1G70540,0.0,0.032034439246661627,18,18,0.04549111465782938
AT1G06313,0.007122099889053274,0.03937268146475151,18,18,0.04547444414112138
AT3G51060,4.690825867161702,4.8730180081847365,18,18,0.0454640262078442
AT5G06540,2.370833395199326,2.478734128017126,18,18,0.04545709786889882
AT1G16570,18.880790108575624,19.51690192863993,18,18,0.04543780501498957
AT4G16000,4.864257145793561,5.051876964148843,18,18,0.045434291005096133
AT5G47380,0.227816840355376,0.26708799663811894,18,18,0.04542135749494773
AT5G51690,8.91295898418094,9.229925835648421,18,18,0.04540801963045566
AT1G68400,9.402175946063368,9.73471432004106,18,18,0.04539845216213932
AT2G48000,12.125919908893032,12.545314806025637,18,18,0.0453753882639467
AT3G11415,0.10527467942918571,0.14057574556796956,18,18,0.04535731086007153
AT5G09385,0.505090532483006,0.5531607895546572,18,18,0.04535692220952262
AT2G17020,24.22738827262189,25.032834405119008,18,18,0.04534154267010967
AT5G13590,19.0190229124303,19.658032379846627,18,18,0.045331287157191764
AT2G35110,22.695247390161153,23.451563752201725,18,18,0.04532900938075016
AT2G18025,0.06924717614630954,0.10336729033765292,18,18,0.045317719980217455
AT4G19540,25.574507074641893,26.42231506735477,18,18,0.045307440811808423
AT1G20696,277.04784320264883,285.91793685554006,18,18,0.04530501561188863
AT1G09007,0.025956679119073747,0.05868535234505967,18,18,0.045304060761393705
AT1G33890,0.025331790170532047,0.058036259062702045,18,18,0.045298238406432524
AT2G24535,0.14763845135280873,0.184212815354371,18,18,0.0452601603812123
AT5G06385,0.02877994337697383,0.061558934503836364,18,18,0.045250045550611406
AT5G57735,0.002413851501008513,0.03435172441563003,18,18,0.04524859264089566
AT1G05193,0.0,0.031857798644770244,18,18,0.045244165213171594
AT1G56020,16.765841773220135,17.331568811803216,18,18,0.04522420927538897
AT5G03620,0.23769465518123958,0.2771031648225202,18,18,0.045219632022210514
AT5G18200,44.333845558188244,45.776933123719196,18,18,0.04520872946267811
AT2G44730,16.60480736905584,17.16518594116481,18,18,0.04520669205120688
AT5G17380,70.30344176178534,72.57298216028013,18,18,0.04520435370280177
AT2G42590,130.67925432651367,134.8694607514611,18,18,0.04519314816121402
AT4G07235,0.039827133420146835,0.07291469429047369,18,18,0.04519166756370337
AT1G05367,0.007122099889053274,0.039153203523697534,18,18,0.0451697669267486
AT3G48835,0.15730938421143978,0.1941050541411315,18,18,0.04515517406750605
AT3G01695,0.05937136339859656,0.09305293491416358,18,18,0.045154854472914174
AT5G13565,0.31075628722446325,0.35242897851309285,18,18,0.045153368362413224
AT3G29360,108.76400828196412,112.25212963139968,18,18,0.04513310858257908
AT1G29090,0.13447258382485897,0.17050713050796146,18,18,0.0451119784881657
AT3G62640,0.062494194210644616,0.09624155847793121,18,18,0.04511077540266532
AT3G54065,0.012612955074697813,0.04476843766991797,18,18,0.045100372112068667
AT4G27920,0.0037211155500663177,0.03559382138517958,18,18,0.04509979151592412
AT5G10336,0.0524625354084982,0.08587174077426671,18,18,0.04508482883044589
AT4G22610,1.4496881436658116,1.52744541895441,18,18,0.04508183763271517
AT4G26570,116.40842007672535,120.13084881132171,18,18,0.045030451297392284
AT3G01015,0.07767791487755152,0.11184183179962869,18,18,0.0450255031191396
AT4G24010,0.0763964690698842,0.11051318391033015,18,18,0.0450169569390353
AT3G42180,7.80613998148831,8.08513536484003,18,18,0.044998232803856994
AT1G26240,0.0,0.03167781077543464,18,18,0.044992492689582726
AT4G38500,42.746743421830466,44.13252413568916,18,18,0.04499184230497861
AT2G46390,192.14642600367344,198.2641485589944,18,18,0.0449871829480338
AT4G08460,77.71782060403348,80.21105511514239,18,18,0.044985853753332555
AT5G14040,422.1148225106587,435.5097907244482,18,18,0.04496478632968032
AT4G22260,36.69466169562806,37.887624091877086,18,18,0.04495086945186404
AT5G53090,26.224395389818387,27.08581576884604,18,18,0.044941698087537583
AT1G09570,63.95565962486796,66.01044328030041,18,18,0.044930716695855126
AT2G45790,153.01697182368142,157.88838282315297,18,18,0.0449243086725022
AT5G05735,0.032413318456056744,0.06506526889607661,18,18,0.044921185926477376
AT5G22120,28.232716876899648,29.15577473027381,18,18,0.044850380999765814
AT4G18195,0.21730248672256236,0.255722603324202,18,18,0.044830092438523
AT3G20190,0.006842123562876955,0.0385931687252162,18,18,0.044793159993328904
AT1G08060,13.536100393206011,13.994156640452006,18,18,0.044760090179717445
AT1G04413,0.008984752749586879,0.04077453929462318,18,18,0.04475320126627198
AT1G26710,0.08883816847364483,0.12313930637925548,18,18,0.04474733516024605
AT4G22780,10.6957037130166,11.064146307598328,18,18,0.044747160962406995
AT1G65370,31.50444859703952,32.52837032364369,18,18,0.044745180763239
AT5G07105,2.701343543854212,2.817902069195372,18,18,0.044731050460859
AT4G09925,0.27706934226899416,0.3172810851408531,18,18,0.044726362191778085
AT3G57130,0.0,0.031483539324059125,18,18,0.044720798514717774
AT4G04980,0.14832840511302614,0.18446964541189426,18,18,0.044705936197682226
AT5G10950,29.08907156014246,30.03592426406596,18,18,0.04469951966904061
AT3G48140,860.6595658705464,887.763831763163,18,18,0.04468212171815605
AT2G46540,113.03336571000419,116.61945168878619,18,18,0.04467065716135969
AT4G30630,12.307356744966125,12.725500178837613,18,18,0.0446346886775175
AT2G32180,8.240341722995442,8.5302922855586,18,18,0.04457425512580775
AT5G27360,0.013765812547091413,0.045563191306711354,18,18,0.04455584002578205
AT1G24822,0.0,0.0313551761945183,18,18,0.04454125093373886
AT4G00416,0.0,0.03131781695150172,18,18,0.04448899059502664
AT5G60230,13.124314695087014,13.56661548170272,18,18,0.04448483923270939
AT2G41360,0.007772769483924937,0.03933052210934172,18,18,0.0444841454417518
AT3G30739,0.12147811896392165,0.15657839600917745,18,18,0.044461586622327666
AT1G44130,0.07540232913390912,0.10905418730134331,18,18,0.04445335453307806
AT5G44570,0.025942641536868757,0.05803831998270755,18,18,0.044441804941956424
AT2G38660,17.97176148391411,18.56523027894727,18,18,0.04443845473183401
AT4G07950,50.102631456084744,51.700645634143456,18,18,0.044423053817673794
AT5G24520,38.19783256871187,39.42337093855185,18,18,0.04441575107749676
AT4G20380,55.38554690136446,57.14812437080954,18,18,0.044407247467824325
AT3G08840,8.009370569139762,8.290903655887421,18,18,0.04439260637898002
AT1G05423,0.035255437651751556,0.06760161246008373,18,18,0.04438660913425022
AT4G00590,9.656160425881835,9.989062182818234,18,18,0.04438056344675985
AT3G07885,0.007228931387389073,0.038683751843490315,18,18,0.0443648352109124
AT3G13360,30.879099602038316,31.874354536844937,18,18,0.044351686240452715
AT1G73570,2.196933575700747,2.296566726097809,18,18,0.044275514544583464
AT2G07655,5.288134378161725,5.484071289257382,18,18,0.044267904196973455
AT3G09305,0.09367820628198063,0.12775273879591698,18,18,0.04426247433180401
AT3G49668,0.018272818785233548,0.049994412155126206,18,18,0.04425750570305856
AT1G50730,16.35940124750086,16.899926557853515,18,18,0.044236480359403155
AT3G12360,25.01631692887309,25.82609804246573,18,18,0.04422048696379559
AT5G38660,18.115733618360927,18.71072466345081,18,18,0.04422024935340177
AT3G47060,7.3286880970127335,7.587909516960159,18,18,0.044217725203069734
AT1G01530,0.0,0.03107767559024456,18,18,0.0441530213264585
AT2G33800,30.05415736770969,31.0190426580778,18,18,0.0441437513338822
AT4G39650,0.03997600577580123,0.07227359514889102,18,18,0.044122819483420755
AT1G61065,10.183009884047047,10.529982860034487,18,18,0.04408182950401541
AT1G07902,3.0339740927948187,3.159066059459752,18,18,0.044057781216145196
AT5G63370,60.359140558835634,62.2611637006001,18,18,0.0440418192002112
AT2G09565,0.048205076349421776,0.0806953070829061,18,18,0.04403882378777176
AT1G07476,0.0037976240271152114,0.03490672916185339,18,18,0.04403231449712872
AT3G23640,46.375967694452775,47.84294527886821,18,18,0.04399478705610395
AT2G21230,15.885121259971763,16.407373280613324,18,18,0.043945981091214746
AT5G10360,565.0464978442961,582.5517868606944,18,18,0.043940124497385255
AT4G24290,56.58380721442469,58.36355265242432,18,18,0.043914256248209306
AT5G08850,0.033918698617472647,0.0658447892334422,18,18,0.04387461990181781
AT3G23880,50.85162232762958,52.45263405705777,18,18,0.04387191469167172
AT4G36795,0.03771679203982442,0.06974599923146266,18,18,0.043855518385049114
AT1G11362,0.10139390363878575,0.13537922544872913,18,18,0.0438437212027972
ATMG00310,0.29529694434386083,0.33526447053669306,18,18,0.0438426481957005
AT3G09405,0.9951441964200958,1.0566793770689404,18,18,0.04382388552277265
AT4G23980,15.703502732018743,16.218465739646753,18,18,0.0438059281471215
AT3G44440,0.007043845056725052,0.03807509485689908,18,18,0.04378431541557215
AT1G48745,4.81806055435884,4.997260160889652,18,18,0.043765246127917254
AT3G19070,0.0,0.030797162471652997,18,18,0.04376047093482199
AT2G30100,3.557454569740838,3.697805980452392,18,18,0.043758856165339644
AT3G09990,0.004827703002017026,0.035751441748656125,18,18,0.04372968367343884
AT1G20925,0.10664655859178955,0.14070230538116146,18,18,0.04372780669806847
AT2G41340,0.07678184445785075,0.10989955405592794,18,18,0.043703128449701194
AT1G08403,0.030149070393517108,0.06183213151308589,18,18,0.043702582385604566
AT1G80380,81.39247573308398,83.92428059193512,18,18,0.043664498585067636
AT5G58720,59.24362262038616,61.094579412836055,18,18,0.043658806954952854
AT3G27230,57.54203480111156,59.340598496433685,18,18,0.04365611438249957
AT5G58630,0.19466440117979256,0.2312888592945478,18,18,0.04356385568964079
AT4G21320,4.57730236651475,4.748267307635188,18,18,0.04355966497184796
AT1G25500,26.206969944442932,27.040635704238575,18,18,0.04354276502530013
AT1G60880,0.0,0.030636053375700453,18,18,0.04353496637570333
AT3G45100,29.457176421933482,30.390205769490006,18,18,0.04353228530036196
AT3G01770,70.86272420064319,73.06415589296438,18,18,0.043531877750954726
AT1G80470,0.056302854984410185,0.08865483669476548,18,18,0.04352308071135996
AT1G80330,0.022785744162691263,0.054109944427294734,18,18,0.04352139175923353
AT2G21950,22.69904761654021,23.424745022949736,18,18,0.04351441823542908
AT4G14147,23.172887103614112,23.913064012983654,18,18,0.04351267439961412
AT5G49215,7.5429829242635735,7.80453870389022,18,18,0.04350752020258561
AT4G22212,501.53883261334,516.9214313212254,18,18,0.04349817590697652
AT3G02310,0.004827703002017026,0.035580278189572975,18,18,0.04349125076956769
AT3G01510,3.1971389156723022,3.325536835304619,18,18,0.04347298047272216
AT5G24070,17.720577911886863,18.293173688249087,18,18,0.043465511145724264
AT5G12043,0.08757149602240778,0.12082366517900181,18,18,0.043449076785018935
AT1G51100,2.565297282132622,2.674296656444665,18,18,0.043445735197670185
AT1G04290,21.686206363865196,22.379668840057693,18,18,0.043439116428298064
AT1G71180,10.502094360815999,10.85357518962487,18,18,0.04342568154097769
AT1G77540,47.56286057363225,49.04513660453793,18,18,0.043376469102989874
AT3G14950,0.11988550855456197,0.15404228139999962,18,18,0.04334483595299159
AT3G45390,1.7037327582079966,1.786173612710157,18,18,0.043332598192033965
AT5G06265,38.67392215335363,39.88340129144522,18,18,0.043324197191987684
AT2G27090,9.838101948105127,10.168254857656004,18,18,0.04329164614403853
AT1G62225,0.006803505572284109,0.03745986288563484,18,18,0.04327337782215219
AT1G08210,32.03949141840055,33.04493562894629,18,18,0.04324872607339825
AT3G51630,19.592460767189134,20.21906645685741,18,18,0.04324494548315381
AT2G07045,0.06686128781834944,0.09932243135747415,18,18,0.04324198025961294
AT4G22310,199.53172704121374,205.63177589627645,18,18,0.04323161922206223
AT2G07835,1.9573627972506609,2.0473152709229785,18,18,0.043227528651943
AT3G09225,0.08402508857797177,0.11699620686680781,18,18,0.04322613999645473
AT3G13410,181.87105023650759,187.43309163790013,18,18,0.04322564131825732
AT3G46070,0.0,0.030414494166856067,18,18,0.04322479215559464
AT3G48200,0.10884140354297907,0.14255988866888158,18,18,0.04321675483175402
AT5G63480,16.486947274143844,17.01864009197714,18,18,0.043211674226558146
AT1G73710,5.499199750559234,5.696776741610763,18,18,0.043204782640291324
AT4G31370,6.302954920711789,6.524936715869696,18,18,0.043199123761123406
AT3G48208,0.011548991973553835,0.042282915195852096,18,18,0.04318073794158128
AT4G32210,235.6863932811657,242.87237920644424,18,18,0.04314959863630931
AT4G16695,135.7936874430305,139.9447034951295,18,18,0.04312760810609636
AT3G07220,32.02103830699579,33.02237953168947,18,18,0.04309856211349147
AT1G16635,4.960477663562488,5.141209391674024,18,18,0.04309484359175075
AT3G18850,5.662458330180057,5.864405242780444,18,18,0.04308012072559298
AT5G16920,0.014483109006051077,0.04522903204055459,18,18,0.043074257656691414
AT2G44350,117.60390866908318,121.19671489917829,18,18,0.04305394506313853
AT5G02410,29.667700041048008,30.59647581542063,18,18,0.04304367900198556
AT1G33090,0.4347132267043585,0.47808172826505846,18,18,0.04296364630130516
AT5G66160,36.26112038481573,37.386285824327864,18,18,0.04291992026100525
AT1G05140,4.677241149014275,4.848619495305666,18,18,0.04290610852415154
AT1G11560,0.06726511543716507,0.09946234206094337,18,18,0.04287959565998305
AT1G08107,0.03964880558332478,0.07098473568500614,18,18,0.04284165126374307
AT1G24350,37.72242450720637,38.88897375527088,18,18,0.04282072076252224
AT4G25510,0.039542060476325074,0.07083662096013375,18,18,0.04279025122173146
AT1G04237,0.2245827264454536,0.2614462154797128,18,18,0.04278845699086822
AT2G09265,0.0,0.030097713550203575,18,18,0.042781195823980406
AT5G15870,11.113683066200885,11.47811359480938,18,18,0.04276227686446049
AT3G05200,15.674875193903937,16.17634036756249,18,18,0.0427467217981409
ATCG00010,0.15660004081817613,0.1913795849130267,18,18,0.04274308471138055
AT4G21480,1.0741931794969255,1.1365650335050623,18,18,0.04274296546377315
AT4G18205,1.6230184857255339,1.7018579529655626,18,18,0.04272385361264224
AT5G66260,0.02990482220911657,0.06085601620614705,18,18,0.04271784284818796
AT1G65660,31.643739342178826,32.62389968079431,18,18,0.042680729655986606
AT4G36720,37.794197150108545,38.95857568851724,18,18,0.04266428990347744
AT1G09233,0.05105340217954101,0.08258429656117637,18,18,0.04264339432119086
AT1G05277,1.8259246889588436,1.9106807783101045,18,18,0.04263360585302769
AT5G01545,0.14887028987016265,0.18332360698997405,18,18,0.042628742144585376
AT2G39805,31.87745372619009,32.86337311461312,18,18,0.04262711621915215
AT3G02480,0.7840543975111759,0.837543809197741,18,18,0.042619040830024324
ATCG01090,4.886951129811005,5.063404238958528,18,18,0.042607356922155365
AT3G01895,0.15324132581517513,0.1878079077917798,18,18,0.0426071013521849
AT5G42090,13.834241841814595,14.278196700105756,18,18,0.0425430762769792
AT2G44530,27.240834817772377,28.08593775122735,18,18,0.0425390821654062
AT2G29960,144.28780633185443,148.6343090262398,18,18,0.04252737667156828
AT4G12320,0.08484864448678375,0.11730282085301437,18,18,0.04252647490605914
AT1G01305,0.012978135510692787,0.043280377780589095,18,18,0.04252389415503185
AT2G23096,0.04668393601926326,0.07799242156584134,18,18,0.04252117400742855
AT1G53030,25.56911512933612,26.363825050345483,18,18,0.04251973092925859
AT5G25880,0.909460146466383,0.9665737992248121,18,18,0.0425195181406006
AT2G35810,152.6427553638102,157.23614257187384,18,18,0.042499420205099704
AT5G65670,327.3711493005201,337.18519968030466,18,18,0.042486145645633876
AT2G38350,0.026190407529793742,0.056856821069951824,18,18,0.042481494244159944
AT4G30975,7.699978920438314,7.959921904980359,18,18,0.042474252356592065
AT2G07706,2.2103883597959295,2.3063066118363134,18,18,0.0424726894837804
AT3G01835,0.041844417316919874,0.07295710699168188,18,18,0.04245255299758104
AT1G09327,0.3235331629683551,0.3630215244132102,18,18,0.042414000894174804
AT1G78750,0.5647375831361153,0.6114159765981202,18,18,0.04240823657999489
AT1G58390,0.030217427200142352,0.06094588689627667,18,18,0.04240222400003181
AT2G01505,26.278099890885088,27.091013495877032,18,18,0.04236552227575376
AT3G49720,91.57231880878479,94.33051396896829,18,18,0.04235721470633054
AT2G24940,147.19320890335848,151.60636034325054,18,18,0.042335755946986756
AT5G20310,0.0075391276127453645,0.03751845204153004,18,18,0.0423011280466624
AT5G40450,613.1682727160791,631.4396592449583,18,18,0.04229385341518205
AT1G06837,0.0997796167775049,0.1324770625054547,18,18,0.04226737666325707
ATMG00450,0.06061339427360151,0.09213936534173228,18,18,0.042258093721556145
AT1G67865,0.0,0.029716261794797066,18,18,0.042246857705352706
AT1G33830,0.0,0.029716178231815178,18,18,0.04224674062853368
AT1G27710,0.002391266913408959,0.03217708469167236,18,18,0.042244756192008966
AT1G75360,0.16335070685197894,0.1979049403602643,18,18,0.042227346601599644
AT5G01375,0.29933519477559123,0.337919549867616,18,18,0.042217711526825276
AT4G36840,5.33603580681782,5.524185616992124,18,18,0.04221733963433111
AT4G29305,0.007536041101462665,0.0374528284766156,18,18,0.04221429355391719
AT5G04405,0.0,0.029682475263158845,18,18,0.04219951994528658
AT5G62720,28.770161138751217,29.653288705098444,18,18,0.04217483435172886
AT4G38640,28.203214046929066,29.068265132492982,18,18,0.042114472280366
AT5G27370,0.0037976240271152114,0.033501589081638736,18,18,0.04207217063245206
AT1G52905,22.695260603954566,23.396374482619077,18,18,0.04206823842340936
AT4G02950,0.02540049777686361,0.05572130040059095,18,18,0.04204152506027876
AT5G63090,0.010074445965260085,0.03992279784131818,18,18,0.04201480054521378
AT1G30100,0.014751950991845971,0.04472893743037013,18,18,0.04200155926340311
AT1G48900,43.61971450556287,44.937481978558914,18,18,0.04199049617920585
AT1G50080,0.032063853281993016,0.06254262403045269,18,18,0.04198848394976242
AT5G60640,124.00301903301511,127.6938810929929,18,18,0.04198052168166464
AT2G18240,20.258500501015632,20.885921105546924,18,18,0.041963265602337076
AT4G09720,52.42117346565373,53.9975260436642,18,18,0.0419550562803765
AT5G01885,0.0037415035856301518,0.03335166165168393,18,18,0.04194352800125529
AT5G03645,0.0,0.0294924707128609,18,18,0.04193327872690478
AT1G76760,30.83680275196572,31.775609715761487,18,18,0.04192715993581623
AT1G66480,4.553909837005114,4.717549709900182,18,18,0.04189324744456214
AT5G03695,0.1488650810812153,0.18270180707325887,18,18,0.041876992280412695
AT1G10310,27.2570650511658,28.088863875725796,18,18,0.04185532370880021
AT3G26550,11.918096240712538,12.298065001703327,18,18,0.041822861226536105
AT4G35320,13.428064771560383,13.85198495231932,18,18,0.04177795369303142
AT1G11940,7.063904900606338,7.3007169706281445,18,18,0.04175732904510719
AT3G44190,48.98278114600064,50.449601848751676,18,18,0.04172873441479665
AT3G56850,40.068590644990515,41.27369244276416,18,18,0.04172469262436354
AT1G51410,0.01120412272132662,0.04086344421020549,18,18,0.04170655651044698
AT2G39180,4.101412651723929,4.250987982468795,18,18,0.04169208926527568
AT3G10850,110.7842684824422,114.05983701071634,18,18,0.04166716119339427
AT4G39520,124.12735562839326,127.7908717111896,18,18,0.04163311415154626
AT5G63690,3.9613168271998194,4.106568385771304,18,18,0.04163103566851093
AT1G50410,21.109618446606262,21.756634328605177,18,18,0.04161307275507037
AT5G64320,5.674589699139687,5.8699101220210785,18,18,0.04161207053710417
AT1G04350,1.057999085883148,1.1182227123685764,18,18,0.04161194249909853
AT5G46780,34.932061285771496,35.98263370001864,18,18,0.041576269571802695
AT2G27160,0.011272686509709758,0.04083408704289685,18,18,0.04156804793135528
AT4G21660,73.955555775816,76.14555739251863,18,18,0.04154766217705468
AT5G39090,0.7316971649439818,0.7822552059998201,18,18,0.04151727803623502
AT5G43060,91.36215639652261,94.05779664688606,18,18,0.041503105295360235
AT5G49100,55.10269248006564,56.7397774555844,18,18,0.041495536748397184
AT1G61310,3.3118927382074235,3.4376636256651563,18,18,0.041479025240117214
AT3G14463,0.07245811954206374,0.1037329668617965,18,18,0.04146986366212276
AT5G17600,11.16650420703275,11.521274543086978,18,18,0.04146672290998465
AT5G27150,21.968607488781437,22.63822424286789,18,18,0.04145826754937106
AT5G03660,68.49112611784183,70.51505603701372,18,18,0.041418243658397864
AT3G29644,4.73132042127048,4.898217413683533,18,18,0.041411447091695475
AT2G24780,0.0,0.029114647145137833,18,18,0.04140371270250211
AT1G53325,0.0,0.029108510183086047,18,18,0.041395109393685424
AT1G70490,472.69625076387,486.4802337355165,18,18,0.04138146865287355
AT1G48145,0.0,0.02906484297327501,18,18,0.041333891550244875
AT2G30910,16.768448417344896,17.284230714630198,18,18,0.041282221080691614
AT3G46840,0.05068621123046687,0.08114994186795622,18,18,0.04123474964148616
AT4G31560,14.111083993326368,14.549171160212028,18,18,0.04123052444439884
AT5G46470,3.6629994801742063,3.7981640810001887,18,18,0.041224224923094
AT3G01250,0.0063357050386862,0.03546211443340291,18,18,0.041163112848302395
AT5G24260,18.68829625519048,19.257951343213378,18,18,0.0411500121910734
AT5G45040,13.275746565772671,13.688664337641194,18,18,0.04113702055130918
AT2G43375,6.374323972345233,6.587508542587838,18,18,0.0411154366678411
AT1G79870,45.16585505915772,46.50028645953854,18,18,0.04111000620071237
AT4G01940,28.764433640872678,29.624553852096582,18,18,0.04109938368995481
AT4G36550,4.041473025561105,4.187100829715849,18,18,0.04108308963559543
AT4G08320,20.08261982728045,20.691325221088746,18,18,0.041064042154749195
AT5G47940,8.440192665957541,8.71266016253088,18,18,0.04105017985782947
AT4G31540,0.48013692369492805,0.5228447003099234,18,18,0.04103818122879228
AT2G38465,0.6748165804240189,0.72313903805135,18,18,0.04103600989804733
AT1G22420,0.0,0.02882973155581503,18,18,0.04100423999112241
AT3G14030,0.0837265834385777,0.1149527753676675,18,18,0.040981784214643914
AT3G05327,1.3329630784111215,1.4001781526265502,18,18,0.04097801814896377
AT5G04180,0.03779211809228919,0.06767913325662168,18,18,0.04096065896122256
AT3G63270,19.858151404240125,20.4583564214507,18,18,0.04092827696654903
AT1G04087,0.0,0.028763742231112697,18,18,0.04091170230304631
AT1G05640,4.053985906313665,4.199336895141781,18,18,0.040905997664308004
AT3G23710,18.71988079308498,19.28701388416205,18,18,0.04090569480840768
AT5G54760,187.44667284925725,192.86546581158825,18,18,0.040899508629868894
AT2G08275,0.07107315150803967,0.10187182846678652,18,18,0.04089940125320995
AT2G08130,0.014934130403423677,0.04411121557727931,18,18,0.04088929260434596
AT2G47770,0.11623230935486549,0.14830419291785976,18,18,0.04086756059954976
AT2G08945,0.013872905907287736,0.042998894495426904,18,18,0.04086081414350815
AT3G29070,0.0037976240271152114,0.03263205553213465,18,18,0.04085785246180658
AT4G07990,21.091006336768856,21.725565852019926,18,18,0.04085707612789374
AT4G17660,0.0501538476346021,0.08031527670375699,18,18,0.04085170828070034
AT5G45160,9.956737260453759,10.271367244020054,18,18,0.04084427756251883
AT4G02640,34.34731496704447,35.36130374833095,18,18,0.04080329883352373
AT4G31390,5.223824823085135,5.402295375543971,18,18,0.04078778389075816
AT1G69320,0.0,0.02866787111358677,18,18,0.04077725041164733
AT5G36240,1.9799022080799338,2.0652411803367774,18,18,0.040735606684264916
AT5G08975,0.06959105692038861,0.10021560345671619,18,18,0.040726960890514904
AT5G06910,20.534470926683312,21.15088777404728,18,18,0.04071664205577268
AT5G08135,0.07968726278269933,0.11058245200685272,18,18,0.04070301708649875
AT1G64040,82.53724318958581,84.92482448408529,18,18,0.04065546570882377
AT5G06420,3.178540368813699,3.2979505505708193,18,18,0.04064981036544499
AT1G04037,0.09974137464704799,0.13114708565823163,18,18,0.04062225235283705
AT1G30473,0.0821398607626259,0.11303650807684004,18,18,0.04061394267700018
AT5G04910,48.66770247925089,50.08527889416486,18,18,0.04059960118852709
AT3G25160,0.0,0.02853891777782305,18,18,0.040596383481535325
AT5G60780,0.028954363516401953,0.05831929453104961,18,18,0.04059595685232278
AT5G05020,0.0,0.02852250554840758,18,18,0.040573362446072125
AT2G14755,0.019071902780123575,0.048136812141247605,18,18,0.04057119505360913
AT1G01355,0.01928704255348003,0.04835670235935404,18,18,0.04056928833407972
AT1G03020,0.013341124785011576,0.04222986217903941,18,18,0.04055358117199897
AT3G26880,0.0248459021124949,0.05405372880189422,18,18,0.04054140854224452
AT3G02090,253.34228387284878,260.58824660838104,18,18,0.04052639372527698
AT4G30920,70.48942907073445,72.5251429439354,18,18,0.04050775329479439
AT5G13825,0.02434843622257241,0.05351739836164213,18,18,0.04050760249012466
AT4G38310,0.19002849742461697,0.22390929937675796,18,18,0.04050052580904839
AT4G27880,38.437027164943274,39.55962353018395,18,18,0.04049345864161254
AT4G07765,0.0,0.028455235255395568,18,18,0.040479000201661786
AT3G28370,9.72206869390832,10.027084966520228,18,18,0.040468178543123505
AT4G39830,6.563907222881597,6.778983239844816,18,18,0.040449930931002076
AT2G31305,28.051795425696284,28.877305621098344,18,18,0.04042272348789776
AT5G00850,0.011949802891070302,0.040690263849091045,18,18,0.04040302156297393
AT4G06195,1.098050913987623,1.157602491333919,18,18,0.04037940391029672
AT5G35330,25.81264803780878,26.57361643727624,18,18,0.0403747894197639
AT5G44565,0.29247459430744516,0.32915373210604665,18,18,0.04037205644634488
AT4G12560,48.16608915016007,49.56083556088549,18,18,0.04035670297355684
AT5G53380,0.04236793755337108,0.07193113619786429,18,18,0.04034761258165382
AT5G05465,0.015185189654320856,0.04397453726533619,18,18,0.040343597495678264
AT2G09200,0.21176180860921165,0.24608980745817613,18,18,0.04030190756038406
AT1G10120,75.26776958065425,77.42815105061449,18,18,0.04029807982358929
AT5G23650,0.0,0.02831496343111034,18,18,0.04028221646207283
AT2G19350,41.61914023124505,42.825635661063785,18,18,0.04027352695526091
AT2G21110,0.0,0.028298416506252286,18,18,0.0402590014361782
AT3G07760,51.90395748463299,53.40068564342918,18,18,0.040249187423331494
AT2G35387,0.06177438051495242,0.09181289674469596,18,18,0.040248407443455675
AT5G23250,47.04843567206974,48.40739366142372,18,18,0.04023749126083842
AT4G35910,20.001453378062543,20.595327749924397,18,18,0.04023004116961776
AT5G58060,159.24770487334726,163.77838738569488,18,18,0.04022333440548756
AT2G37410,204.77559614213158,210.5926411089895,18,18,0.04021755679152773
AT5G06165,1.8694215822801479,1.9505282490526905,18,18,0.04021332322160202
AT4G28180,29.13094836739721,29.982384103955226,18,18,0.04020208195255082
AT4G08315,0.02065309458179865,0.049475540721748215,18,18,0.04017594521755765
ATMG01090,2.204895949299881,2.2952900510840646,18,18,0.04012793786786024
